freq,unit,geo,2019
A,EUR_HAB,ES30,36200
A,EUR_HAB,ES300,36200
A,EUR_HAB,ES4,22300
A,EUR_HAB,ES41,24900
A,EUR_HAB,ES411,20900
A,EUR_HAB,ES412,29800
A,EUR_HAB,ES413,21900
A,EUR_HAB,ES414,27500
A,EUR_HAB,ES415,21700
A,EUR_HAB,ES416,22700
A,EUR_HAB,ES417,28200
A,EUR_HAB,ES418,28100
A,EUR_HAB,ES419,20400
A,EUR_HAB,ES42,20800
A,EUR_HAB,ES421,21800
A,EUR_HAB,ES422,21800
A,EUR_HAB,ES423,22600
A,EUR_HAB,ES424,21000
A,EUR_HAB,ES425,19000
A,EUR_HAB,ES43,19300
A,EUR_HAB,ES431,18600
A,EUR_HAB,ES432,20400
A,EUR_HAB,ES5,28100
A,EUR_HAB,ES51,31300
A,EUR_HAB,ES511,32000
A,EUR_HAB,ES512,28700
A,EUR_HAB,ES513,29200
A,EUR_HAB,ES514,30500
A,EUR_HAB,ES52,23100
A,EUR_HAB,ES521,19900
A,EUR_HAB,ES522,28100
A,EUR_HAB,ES523,24300
A,EUR_HAB,ES53,28300
A,EUR_HAB,ES531,26300
A,EUR_HAB,ES532,29400
A,EUR_HAB,ES533,21200
A,EUR_HAB,ES6,19800
A,EUR_HAB,ES61,19500
A,EUR_HAB,ES611,22200
A,EUR_HAB,ES612,18500
A,EUR_HAB,ES613,18000
A,EUR_HAB,ES614,18900
A,EUR_HAB,ES615,20000
A,EUR_HAB,ES616,17700
A,EUR_HAB,ES617,19300
A,EUR_HAB,ES618,20800
A,EUR_HAB,ES62,21600
A,EUR_HAB,ES620,21600
A,EUR_HAB,ES63,21000
A,EUR_HAB,ES630,21000
A,EUR_HAB,ES64,19300
A,EUR_HAB,ES640,19300
A,EUR_HAB,ES7,21300
A,EUR_HAB,ES70,21300
A,EUR_HAB,ES703,18300
A,EUR_HAB,ES704,20800
A,EUR_HAB,ES705,20700
A,EUR_HAB,ES706,18500
A,EUR_HAB,ES707,19200
A,EUR_HAB,ES708,24000
A,EUR_HAB,ES709,21600
A,EUR_HAB,EU27_2020,31300
A,EUR_HAB,FI,43400
A,EUR_HAB,FI1,43400
A,EUR_HAB,FI19,38200
A,EUR_HAB,FI193,36200
A,EUR_HAB,FI194,34600
A,EUR_HAB,FI195,40900
A,EUR_HAB,FI196,36900
A,EUR_HAB,FI197,40100
A,EUR_HAB,FI1B,56800
A,EUR_HAB,FI1B1,56800
A,EUR_HAB,FI1C,38500
A,EUR_HAB,FI1C1,40600
A,EUR_HAB,FI1C2,35000
A,EUR_HAB,FI1C3,33500
A,EUR_HAB,FI1C4,41100
A,EUR_HAB,FI1C5,39100
A,EUR_HAB,FI1D,35900
A,EUR_HAB,FI1D1,33000
A,EUR_HAB,FI1D2,36700
A,EUR_HAB,FI1D3,33900
A,EUR_HAB,FI1D5,38200
A,EUR_HAB,FI1D7,38900
A,EUR_HAB,FI1D8,33800
A,EUR_HAB,FI1D9,36000
A,EUR_HAB,FI2,45600
A,EUR_HAB,FI20,45600
A,EUR_HAB,FI200,45600
A,EUR_HAB,FR,36000
A,EUR_HAB,FR1,61600
A,EUR_HAB,FR10,61600
A,EUR_HAB,FR101,113900
A,EUR_HAB,FR102,30900
A,EUR_HAB,FR103,42000
A,EUR_HAB,FR104,42300
A,EUR_HAB,FR105,115200
A,EUR_HAB,FR106,40800
A,EUR_HAB,FR107,40000
A,EUR_HAB,FR108,31200
A,EUR_HAB,FRB,29300
A,EUR_HAB,FRB0,29300
A,EUR_HAB,FRB01,27200
A,EUR_HAB,FRB02,26900
A,EUR_HAB,FRB03,25100
A,EUR_HAB,FRB04,31000
A,EUR_HAB,FRB05,26800
A,EUR_HAB,FRB06,32800
A,EUR_HAB,FRC,28300
A,EUR_HAB,FRC1,29300
A,EUR_HAB,FRC11,35500
A,EUR_HAB,FRC12,24700
A,EUR_HAB,FRC13,27100
A,EUR_HAB,FRC14,25800
A,EUR_HAB,FRC2,26800
A,EUR_HAB,FRC21,29400
A,EUR_HAB,FRC22,26400
A,EUR_HAB,FRC23,21300
A,EUR_HAB,FRC24,26900
A,EUR_HAB,FRD,28900
A,EUR_HAB,FRD1,27700
A,EUR_HAB,FRD11,29700
A,EUR_HAB,FRD12,26500
A,EUR_HAB,FRD13,24600
A,EUR_HAB,FRD2,29900
A,EUR_HAB,FRD21,25000
A,EUR_HAB,FRD22,32200
A,EUR_HAB,FRE,28100
A,EUR_HAB,FRE1,29000
A,EUR_HAB,FRE11,31600
A,EUR_HAB,FRE12,24300
A,EUR_HAB,FRE2,26400
A,EUR_HAB,FRE21,23400
A,EUR_HAB,FRE22,27000
A,EUR_HAB,FRE23,28200
A,EUR_HAB,FRF,29300
A,EUR_HAB,FRF1,33000
A,EUR_HAB,FRF11,35200
A,EUR_HAB,FRF12,29700
A,EUR_HAB,FRF2,29800
A,EUR_HAB,FRF21,23800
A,EUR_HAB,FRF22,27100
A,EUR_HAB,FRF23,35200
A,EUR_HAB,FRF24,26200
A,EUR_HAB,FRF3,26000
A,EUR_HAB,FRF31,27500
A,EUR_HAB,FRF32,22700
A,EUR_HAB,FRF33,25800
A,EUR_HAB,FRF34,25400
A,EUR_HAB,FRG,31700
A,EUR_HAB,FRG0,31700
A,EUR_HAB,FRG01,37100
A,EUR_HAB,FRG02,28500
A,EUR_HAB,FRG03,29900
A,EUR_HAB,FRG04,26900
A,EUR_HAB,FRG05,29100
A,EUR_HAB,FRH,30200
A,EUR_HAB,FRH0,30200
A,EUR_HAB,FRH01,26800
A,EUR_HAB,FRH02,28600
A,EUR_HAB,FRH03,35500
A,EUR_HAB,FRH04,27000
A,EUR_HAB,FRI,30000
A,EUR_HAB,FRI1,31300
A,EUR_HAB,FRI11,23400
A,EUR_HAB,FRI12,35500
A,EUR_HAB,FRI13,26100
A,EUR_HAB,FRI14,26300
A,EUR_HAB,FRI15,31700
A,EUR_HAB,FRI2,26800
A,EUR_HAB,FRI21,26400
A,EUR_HAB,FRI22,20800
A,EUR_HAB,FRI23,29000
A,EUR_HAB,FRI3,28900
A,EUR_HAB,FRI31,31200
A,EUR_HAB,FRI32,26400
A,EUR_HAB,FRI33,30400
A,EUR_HAB,FRI34,29300
A,EUR_HAB,FRJ,29800
A,EUR_HAB,FRJ1,26600
A,EUR_HAB,FRJ11,22800
A,EUR_HAB,FRJ12,24900
A,EUR_HAB,FRJ13,30000
A,EUR_HAB,FRJ14,24900
A,EUR_HAB,FRJ15,24100
A,EUR_HAB,FRJ2,32700
A,EUR_HAB,FRJ21,22300
A,EUR_HAB,FRJ22,26300
A,EUR_HAB,FRJ23,42800
A,EUR_HAB,FRJ24,22900
A,EUR_HAB,FRJ25,25600
A,EUR_HAB,FRJ26,25700
A,EUR_HAB,FRJ27,23900
A,EUR_HAB,FRJ28,23100
A,EUR_HAB,FRK,34800
A,EUR_HAB,FRK1,29000
A,EUR_HAB,FRK11,25000
A,EUR_HAB,FRK12,24400
A,EUR_HAB,FRK13,23400
A,EUR_HAB,FRK14,33900
A,EUR_HAB,FRK2,36000
A,EUR_HAB,FRK21,26200
A,EUR_HAB,FRK22,22600
A,EUR_HAB,FRK23,32600
A,EUR_HAB,FRK24,33800
A,EUR_HAB,FRK25,28600
A,EUR_HAB,FRK26,49300
A,EUR_HAB,FRK27,36700
A,EUR_HAB,FRK28,31100
A,EUR_HAB,FRL,33300
A,EUR_HAB,FRL0,33300
A,EUR_HAB,FRL01,25600
A,EUR_HAB,FRL02,26900
A,EUR_HAB,FRL03,36400
A,EUR_HAB,FRL04,36700
A,EUR_HAB,FRL05,25800
A,EUR_HAB,FRL06,32600
A,EUR_HAB,FRM,28000
A,EUR_HAB,FRM0,28000
A,EUR_HAB,FRM01,31700
A,EUR_HAB,FRM02,24700
A,EUR_HAB,FRY,20400
A,EUR_HAB,FRY1,23600
A,EUR_HAB,FRY10,23600
A,EUR_HAB,FRY2,24300
A,EUR_HAB,FRY20,24300
A,EUR_HAB,FRY3,15500
A,EUR_HAB,FRY30,15500
A,EUR_HAB,FRY4,22300
A,EUR_HAB,FRY40,22300
A,EUR_HAB,FRY5,9700
A,EUR_HAB,FRY50,9700
A,EUR_HAB,HR,13700
A,EUR_HAB,HR0,13700
A,EUR_HAB,HR02,8500
A,EUR_HAB,HR021,8700
A,EUR_HAB,HR022,7300
A,EUR_HAB,HR023,7500
A,EUR_HAB,HR024,7600
A,EUR_HAB,HR025,9700
A,EUR_HAB,HR026,7700
A,EUR_HAB,HR027,9100
A,EUR_HAB,HR028,8800
A,EUR_HAB,HR03,13300
A,EUR_HAB,HR031,15300
A,EUR_HAB,HR032,10000
A,EUR_HAB,HR033,12000
A,EUR_HAB,HR034,11000
A,EUR_HAB,HR035,11200
A,EUR_HAB,HR036,16900
A,EUR_HAB,HR037,15300
A,EUR_HAB,HR05,25500
A,EUR_HAB,HR050,25500
A,EUR_HAB,HR06,10800
A,EUR_HAB,HR061,11600
A,EUR_HAB,HR062,12100
A,EUR_HAB,HR063,9900
A,EUR_HAB,HR064,8900
A,EUR_HAB,HR065,11000
A,EUR_HAB,HU,15000
A,EUR_HAB,HU1,23100
A,EUR_HAB,HU11,31300
A,EUR_HAB,HU110,31300
A,EUR_HAB,HU12,11900
A,EUR_HAB,HU120,11900
A,EUR_HAB,HU2,13000
A,EUR_HAB,HU21,13800
A,EUR_HAB,HU211,14800
A,EUR_HAB,HU212,15100
A,EUR_HAB,HU213,11500
A,EUR_HAB,HU22,14500
A,EUR_HAB,HU221,17100
A,EUR_HAB,HU222,13300
A,EUR_HAB,HU223,11100
A,EUR_HAB,HU23,10200
A,EUR_HAB,HU231,10100
A,EUR_HAB,HU232,9400
A,EUR_HAB,HU233,11400
A,EUR_HAB,HU3,10100
A,EUR_HAB,HU31,10000
A,EUR_HAB,HU311,10400
A,EUR_HAB,HU312,11300
A,EUR_HAB,HU313,6600
A,EUR_HAB,HU32,9600
A,EUR_HAB,HU321,10700
A,EUR_HAB,HU322,9500
A,EUR_HAB,HU323,8700
A,EUR_HAB,HU33,10800
A,EUR_HAB,HU331,12100
A,EUR_HAB,HU332,8600
A,EUR_HAB,HU333,11100
A,EUR_HAB,IE,72300
A,EUR_HAB,IE0,72300
A,EUR_HAB,IE04,30700
A,EUR_HAB,IE041,24400
A,EUR_HAB,IE042,36300
A,EUR_HAB,IE05,78400
A,EUR_HAB,IE051,49600
A,EUR_HAB,IE052,42100
A,EUR_HAB,IE053,120500
A,EUR_HAB,IE06,83200
A,EUR_HAB,IE061,118600
A,EUR_HAB,IE062,39300
A,EUR_HAB,IE063,24100
A,EUR_HAB,IT,30100
A,EUR_HAB,ITC,36900
A,EUR_HAB,ITC1,31900
A,EUR_HAB,ITC11,33600
A,EUR_HAB,ITC12,28200
A,EUR_HAB,ITC13,27600
A,EUR_HAB,ITC14,25300
A,EUR_HAB,ITC15,31300
A,EUR_HAB,ITC16,33500
A,EUR_HAB,ITC17,26500
A,EUR_HAB,ITC18,29400
A,EUR_HAB,ITC2,38800
A,EUR_HAB,ITC20,38800
A,EUR_HAB,ITC3,32800
A,EUR_HAB,ITC31,24800
A,EUR_HAB,ITC32,28100
A,EUR_HAB,ITC33,36800
A,EUR_HAB,ITC34,31000
A,EUR_HAB,ITC4,39700
A,EUR_HAB,ITC41,30700
A,EUR_HAB,ITC42,29200
A,EUR_HAB,ITC43,32200
A,EUR_HAB,ITC44,31200
A,EUR_HAB,ITC46,34800
A,EUR_HAB,ITC47,35200
A,EUR_HAB,ITC48,25700
A,EUR_HAB,ITC49,28200
A,EUR_HAB,ITC4A,32800
A,EUR_HAB,ITC4B,32300
A,EUR_HAB,ITC4C,55700
A,EUR_HAB,ITC4D,31700
A,EUR_HAB,ITF,20000
A,EUR_HAB,ITF1,25600
A,EUR_HAB,ITF11,26100
A,EUR_HAB,ITF12,24300
A,EUR_HAB,ITF13,25200
A,EUR_HAB,ITF14,26500
A,EUR_HAB,ITF2,21800
A,EUR_HAB,ITF21,20600
A,EUR_HAB,ITF22,22200
A,EUR_HAB,ITF3,19400
A,EUR_HAB,ITF31,17500
A,EUR_HAB,ITF32,17400
A,EUR_HAB,ITF33,20300
A,EUR_HAB,ITF34,18700
A,EUR_HAB,ITF35,19300
A,EUR_HAB,ITF4,19500
A,EUR_HAB,ITF43,18600
A,EUR_HAB,ITF44,18700
A,EUR_HAB,ITF45,17500
A,EUR_HAB,ITF46,18700
A,EUR_HAB,ITF47,22700
A,EUR_HAB,ITF48,16500
A,EUR_HAB,ITF5,23200
A,EUR_HAB,ITF51,25000
A,EUR_HAB,ITF52,19700
A,EUR_HAB,ITF6,17600
A,EUR_HAB,ITF61,16000
A,EUR_HAB,ITF62,17800
A,EUR_HAB,ITF63,20300
A,EUR_HAB,ITF64,16500
A,EUR_HAB,ITF65,18100
A,EUR_HAB,ITG,19200
A,EUR_HAB,ITG1,18300
A,EUR_HAB,ITG11,16500
A,EUR_HAB,ITG12,19400
A,EUR_HAB,ITG13,18700
A,EUR_HAB,ITG14,15700
A,EUR_HAB,ITG15,15800
A,EUR_HAB,ITG16,16100
A,EUR_HAB,ITG17,19400
A,EUR_HAB,ITG18,18400
A,EUR_HAB,ITG19,18300
A,EUR_HAB,ITG2,21900
A,EUR_HAB,ITG2D,21600
A,EUR_HAB,ITG2E,19500
A,EUR_HAB,ITG2F,29400
A,EUR_HAB,ITG2G,18900
A,EUR_HAB,ITG2H,16000
A,EUR_HAB,ITH,35700
A,EUR_HAB,ITH1,48400
A,EUR_HAB,ITH10,48400
A,EUR_HAB,ITH2,39400
A,EUR_HAB,ITH20,39400
A,EUR_HAB,ITH3,34000
A,EUR_HAB,ITH31,34800
A,EUR_HAB,ITH32,35400
A,EUR_HAB,ITH33,35400
A,EUR_HAB,ITH34,33700
A,EUR_HAB,ITH35,32800
A,EUR_HAB,ITH36,34900
A,EUR_HAB,ITH37,26600
A,EUR_HAB,ITH4,32600
A,EUR_HAB,ITH41,32000
A,EUR_HAB,ITH42,32200
A,EUR_HAB,ITH43,29400
A,EUR_HAB,ITH44,35800
A,EUR_HAB,ITH5,36500
A,EUR_HAB,ITH51,34000
A,EUR_HAB,ITH52,39000
A,EUR_HAB,ITH53,37200
A,EUR_HAB,ITH54,38200
A,EUR_HAB,ITH55,42300
A,EUR_HAB,ITH56,27000
A,EUR_HAB,ITH57,32400
A,EUR_HAB,ITH58,33300
A,EUR_HAB,ITH59,31000
A,EUR_HAB,ITI,32900
A,EUR_HAB,ITI1,33000
A,EUR_HAB,ITI11,25500
A,EUR_HAB,ITI12,29200
A,EUR_HAB,ITI13,26500
A,EUR_HAB,ITI14,42900
A,EUR_HAB,ITI15,33100
A,EUR_HAB,ITI16,27000
A,EUR_HAB,ITI17,32900
A,EUR_HAB,ITI18,29700
A,EUR_HAB,ITI19,32000
A,EUR_HAB,ITI1A,24900
A,EUR_HAB,ITI2,26500
A,EUR_HAB,ITI21,27100
A,EUR_HAB,ITI22,24700
A,EUR_HAB,ITI3,28300
A,EUR_HAB,ITI31,28100
A,EUR_HAB,ITI32,31000
A,EUR_HAB,ITI33,27100
A,EUR_HAB,ITI34,26700
A,EUR_HAB,ITI35,25200
A,EUR_HAB,ITI4,35000
A,EUR_HAB,ITI41,21700
A,EUR_HAB,ITI42,20200
A,EUR_HAB,ITI43,39400
A,EUR_HAB,ITI44,23400
A,EUR_HAB,ITI45,23600
A,EUR_HAB,LT,17500
A,EUR_HAB,LT0,17500
A,EUR_HAB,LT01,25500
A,EUR_HAB,LT011,25500
A,EUR_HAB,LT02,14200
A,EUR_HAB,LT021,10500
A,EUR_HAB,LT022,17800
A,EUR_HAB,LT023,16800
A,EUR_HAB,LT024,10400
A,EUR_HAB,LT025,12800
A,EUR_HAB,LT026,13000
A,EUR_HAB,LT027,9700
A,EUR_HAB,LT028,12100
A,EUR_HAB,LT029,10600
A,EUR_HAB,LU,100700
A,EUR_HAB,LU0,100700
A,EUR_HAB,LU00,100700
A,EUR_HAB,LU000,100700
A,EUR_HAB,LV,16000
A,EUR_HAB,LV0,16000
A,EUR_HAB,LV00,16000
A,EUR_HAB,LV003,11700
A,EUR_HAB,LV005,7700
A,EUR_HAB,LV006,26000
A,EUR_HAB,LV007,13700
A,EUR_HAB,LV008,10700
A,EUR_HAB,LV009,10100
A,EUR_HAB,ME,8000
A,EUR_HAB,ME0,8000
A,EUR_HAB,ME00,8000
A,EUR_HAB,ME000,8000
A,EUR_HAB,MK,6000
A,EUR_HAB,MK0,6000
A,EUR_HAB,MK00,6000
A,EUR_HAB,MK001,6200
A,EUR_HAB,MK002,5800
A,EUR_HAB,MK003,4900
A,EUR_HAB,MK004,6800
A,EUR_HAB,MK005,5800
A,EUR_HAB,MK006,3200
A,EUR_HAB,MK007,3400
A,EUR_HAB,MK008,8100
A,EUR_HAB,MT,28300
A,EUR_HAB,MT0,28300
A,EUR_HAB,MT00,28300
A,EUR_HAB,MT001,29000
A,EUR_HAB,MT002,18100
A,EUR_HAB,NL,46900
A,EUR_HAB,NL1,35800
A,EUR_HAB,NL11,42500
A,EUR_HAB,NL111,25600
A,EUR_HAB,NL112,36600
A,EUR_HAB,NL113,48800
A,EUR_HAB,NL12,32700
A,EUR_HAB,NL124,32600
A,EUR_HAB,NL125,28800
A,EUR_HAB,NL126,35800
A,EUR_HAB,NL13,31900
A,EUR_HAB,NL131,30900
A,EUR_HAB,NL132,30200
A,EUR_HAB,NL133,35500
A,EUR_HAB,NL2,38900
A,EUR_HAB,NL21,39500
A,EUR_HAB,NL211,42600
A,EUR_HAB,NL212,37900
A,EUR_HAB,NL213,38000
A,EUR_HAB,NL22,39500
A,EUR_HAB,NL221,42100
A,EUR_HAB,NL224,39800
A,EUR_HAB,NL225,33900
A,EUR_HAB,NL226,40000
A,EUR_HAB,NL23,34600
A,EUR_HAB,NL230,34600
A,EUR_HAB,NL3,53100
A,EUR_HAB,NL31,58600
A,EUR_HAB,NL310,58600
A,EUR_HAB,NL32,62600
A,EUR_HAB,NL321,31100
A,EUR_HAB,NL323,34400
A,EUR_HAB,NL324,33200
A,EUR_HAB,NL325,31400
A,EUR_HAB,NL327,44500
A,EUR_HAB,NL328,35100
A,EUR_HAB,NL329,92300
A,EUR_HAB,NL33,45400
A,EUR_HAB,NL332,46100
A,EUR_HAB,NL333,52800
A,EUR_HAB,NL337,38300
A,EUR_HAB,NL33A,40000
A,EUR_HAB,NL33B,35200
A,EUR_HAB,NL33C,49600
A,EUR_HAB,NL34,37200
A,EUR_HAB,NL341,39800
A,EUR_HAB,NL342,36200
A,EUR_HAB,NL4,45600
A,EUR_HAB,NL41,47500
A,EUR_HAB,NL411,46500
A,EUR_HAB,NL412,40200
A,EUR_HAB,NL413,45800
A,EUR_HAB,NL414,54200
A,EUR_HAB,NL42,41300
A,EUR_HAB,NL421,43400
A,EUR_HAB,NL422,36900
A,EUR_HAB,NL423,42100
A,EUR_HAB,NO,68300
A,EUR_HAB,NO0,58300
A,EUR_HAB,NO02,44600
A,EUR_HAB,NO020,44600
A,EUR_HAB,NO06,54400
A,EUR_HAB,NO060,54400
A,EUR_HAB,NO07,53500
A,EUR_HAB,NO071,52400
A,EUR_HAB,NO074,54600
A,EUR_HAB,NO08,67700
A,EUR_HAB,NO081,99700
A,EUR_HAB,NO082,49600
A,EUR_HAB,NO09,45700
A,EUR_HAB,NO091,45400
A,EUR_HAB,NO092,46100
A,EUR_HAB,NO0A,58500
A,EUR_HAB,NO0A1,63800
A,EUR_HAB,NO0A2,56500
A,EUR_HAB,NO0A3,53900
A,EUR_HAB,PL,13900
A,EUR_HAB,PL2,13600
A,EUR_HAB,PL21,12700
A,EUR_HAB,PL213,23400
A,EUR_HAB,PL214,10600
A,EUR_HAB,PL217,8700
A,EUR_HAB,PL218,8900
A,EUR_HAB,PL219,8000
A,EUR_HAB,PL21A,10200
A,EUR_HAB,PL22,14200
A,EUR_HAB,PL224,12200
A,EUR_HAB,PL225,14200
A,EUR_HAB,PL227,12200
A,EUR_HAB,PL228,10200
A,EUR_HAB,PL229,16600
A,EUR_HAB,PL22A,18700
A,EUR_HAB,PL22B,12700
A,EUR_HAB,PL22C,16200
A,EUR_HAB,PL4,13500
A,EUR_HAB,PL41,15100
A,EUR_HAB,PL411,10300
A,EUR_HAB,PL414,11000
A,EUR_HAB,PL415,28000
A,EUR_HAB,PL416,12400
A,EUR_HAB,PL417,12400
A,EUR_HAB,PL418,16600
A,EUR_HAB,PL42,11500
A,EUR_HAB,PL424,16400
A,EUR_HAB,PL426,11200
A,EUR_HAB,PL427,8100
A,EUR_HAB,PL428,10800
A,EUR_HAB,PL43,11300
A,EUR_HAB,PL431,11100
A,EUR_HAB,PL432,11300
A,EUR_HAB,PL5,14100
A,EUR_HAB,PL51,15200
A,EUR_HAB,PL514,24300
A,EUR_HAB,PL515,10500
A,EUR_HAB,PL516,17200
A,EUR_HAB,PL517,9900
A,EUR_HAB,PL518,13900
A,EUR_HAB,PL52,11000
A,EUR_HAB,PL523,8300
A,EUR_HAB,PL524,12600
A,EUR_HAB,PL6,11600
A,EUR_HAB,PL61,11000
A,EUR_HAB,PL613,13900
A,EUR_HAB,PL616,9300
A,EUR_HAB,PL617,8900
A,EUR_HAB,PL618,10700
A,EUR_HAB,PL619,9000
A,EUR_HAB,PL62,9500
A,EUR_HAB,PL621,9100
A,EUR_HAB,PL622,10700
A,EUR_HAB,PL623,7700
A,EUR_HAB,PL63,13500
A,EUR_HAB,PL633,20800
A,EUR_HAB,PL634,10100
A,EUR_HAB,PL636,10300
A,EUR_HAB,PL637,8800
A,EUR_HAB,PL638,10500
A,EUR_HAB,PL7,12000
A,EUR_HAB,PL71,13100
A,EUR_HAB,PL711,18000
A,EUR_HAB,PL712,11600
A,EUR_HAB,PL713,12900
A,EUR_HAB,PL714,9500
A,EUR_HAB,PL715,9800
A,EUR_HAB,PL72,9900
A,EUR_HAB,PL721,10700
A,EUR_HAB,PL722,8600
A,EUR_HAB,PL8,9700
A,EUR_HAB,PL81,9500
A,EUR_HAB,PL811,8200
A,EUR_HAB,PL812,7200
A,EUR_HAB,PL814,12700
A,EUR_HAB,PL815,8500
A,EUR_HAB,PL82,9800
A,EUR_HAB,PL821,8000
A,EUR_HAB,PL822,7200
A,EUR_HAB,PL823,12300
A,EUR_HAB,PL824,10200
A,EUR_HAB,PL84,10000
A,EUR_HAB,PL841,11500
A,EUR_HAB,PL842,9100
A,EUR_HAB,PL843,8600
A,EUR_HAB,PL9,22500
A,EUR_HAB,PL91,30400
A,EUR_HAB,PL911,41000
A,EUR_HAB,PL912,11700
A,EUR_HAB,PL913,19900
A,EUR_HAB,PL92,12000
A,EUR_HAB,PL921,9700
A,EUR_HAB,PL922,10600
A,EUR_HAB,PL923,21800
A,EUR_HAB,PL924,10200
A,EUR_HAB,PL925,10600
A,EUR_HAB,PL926,11700
A,EUR_HAB,PT,20800
A,EUR_HAB,PT1,20900
A,EUR_HAB,PT11,17800
A,EUR_HAB,PT111,16100
A,EUR_HAB,PT112,18000
A,EUR_HAB,PT119,17100
A,EUR_HAB,PT11A,20000
A,EUR_HAB,PT11B,13300
A,EUR_HAB,PT11C,12600
A,EUR_HAB,PT11D,15300
A,EUR_HAB,PT11E,15800
A,EUR_HAB,PT15,23300
A,EUR_HAB,PT150,23300
A,EUR_HAB,PT16,18100
A,EUR_HAB,PT16B,17100
A,EUR_HAB,PT16D,20300
A,EUR_HAB,PT16E,19000
A,EUR_HAB,PT16F,20500
A,EUR_HAB,PT16G,16000
A,EUR_HAB,PT16H,18700
A,EUR_HAB,PT16I,16600
A,EUR_HAB,PT16J,14400
A,EUR_HAB,PT17,27100
A,EUR_HAB,PT170,27100
A,EUR_HAB,PT18,19000
A,EUR_HAB,PT181,25300
A,EUR_HAB,PT184,19700
A,EUR_HAB,PT185,17700
A,EUR_HAB,PT186,16000
A,EUR_HAB,PT187,18600
A,EUR_HAB,PT2,18500
A,EUR_HAB,PT20,18500
A,EUR_HAB,PT200,18500
A,EUR_HAB,PT3,20200
A,EUR_HAB,PT30,20200
A,EUR_HAB,PT300,20200
A,EUR_HAB,RO,11600
A,EUR_HAB,RO1,10800
A,EUR_HAB,RO11,10700
A,EUR_HAB,RO111,9300
A,EUR_HAB,RO112,8300
A,EUR_HAB,RO113,16000
A,EUR_HAB,RO114,8300
A,EUR_HAB,RO115,8400
A,EUR_HAB,RO116,9200
A,EUR_HAB,RO12,10900
A,EUR_HAB,RO121,11400
A,EUR_HAB,RO122,13600
A,EUR_HAB,RO123,8400
A,EUR_HAB,RO124,8500
A,EUR_HAB,RO125,8900
A,EUR_HAB,RO126,12500
A,EUR_HAB,RO2,8200
A,EUR_HAB,RO21,7400
A,EUR_HAB,RO211,7500
A,EUR_HAB,RO212,6000
A,EUR_HAB,RO213,9500
A,EUR_HAB,RO214,7000
A,EUR_HAB,RO215,6900
A,EUR_HAB,RO216,5300
A,EUR_HAB,RO22,9300
A,EUR_HAB,RO221,8700
A,EUR_HAB,RO222,7700
A,EUR_HAB,RO223,12700
A,EUR_HAB,RO224,7800
A,EUR_HAB,RO225,8900
A,EUR_HAB,RO226,7300
A,EUR_HAB,RO3,16600
A,EUR_HAB,RO31,8700
A,EUR_HAB,RO311,10600
A,EUR_HAB,RO312,6200
A,EUR_HAB,RO313,7900
A,EUR_HAB,RO314,5500
A,EUR_HAB,RO315,7500
A,EUR_HAB,RO316,11300
A,EUR_HAB,RO317,7000
A,EUR_HAB,RO32,26500
A,EUR_HAB,RO321,30200
A,EUR_HAB,RO322,12800
A,EUR_HAB,RO4,10400
A,EUR_HAB,RO41,9000
A,EUR_HAB,RO411,9200
A,EUR_HAB,RO412,12200
A,EUR_HAB,RO413,6800
A,EUR_HAB,RO414,7300
A,EUR_HAB,RO415,9200
A,EUR_HAB,RO42,11900
A,EUR_HAB,RO421,11700
A,EUR_HAB,RO422,8700
A,EUR_HAB,RO423,9000
A,EUR_HAB,RO424,14800
A,EUR_HAB,RS,6600
A,EUR_HAB,RS1,8800
A,EUR_HAB,RS11,11400
A,EUR_HAB,RS12,6300
A,EUR_HAB,RS2,4400
A,EUR_HAB,RS21,4400
A,EUR_HAB,RS211,5000
A,EUR_HAB,RS212,5000
A,EUR_HAB,RS213,3900
A,EUR_HAB,RS214,5500
A,EUR_HAB,RS215,4200
A,EUR_HAB,RS216,4100
A,EUR_HAB,RS217,3300
A,EUR_HAB,RS218,5200
A,EUR_HAB,RS22,4300
A,EUR_HAB,RS221,7200
A,EUR_HAB,RS222,5000
A,EUR_HAB,RS223,3300
A,EUR_HAB,RS224,3300
A,EUR_HAB,RS225,5000
A,EUR_HAB,RS226,5500
A,EUR_HAB,RS227,3000
A,EUR_HAB,RS228,3100
A,EUR_HAB,RS229,3900
A,EUR_HAB,SE,46400
A,EUR_HAB,SE1,53800
A,EUR_HAB,SE11,64400
A,EUR_HAB,SE110,64400
A,EUR_HAB,SE12,39200
A,EUR_HAB,SE121,43600
A,EUR_HAB,SE122,33500
A,EUR_HAB,SE123,40600
A,EUR_HAB,SE124,39700
A,EUR_HAB,SE125,36500
A,EUR_HAB,SE2,42000
A,EUR_HAB,SE21,39100
A,EUR_HAB,SE211,40500
A,EUR_HAB,SE212,42800
A,EUR_HAB,SE213,34900
A,EUR_HAB,SE214,35300
A,EUR_HAB,SE22,39800
A,EUR_HAB,SE221,36600
A,EUR_HAB,SE224,40200
A,EUR_HAB,SE23,44900
A,EUR_HAB,SE231,35800
A,EUR_HAB,SE232,46700
A,EUR_HAB,SE3,40200
A,EUR_HAB,SE31,37200
A,EUR_HAB,SE311,36400
A,EUR_HAB,SE312,38200
A,EUR_HAB,SE313,36900
A,EUR_HAB,SE32,39500
A,EUR_HAB,SE321,41000
A,EUR_HAB,SE322,36700
